	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G096900.2.p	Potri.004G096900.2.p	P.trichocarpa v4.1	3.62e-4	25	239	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	254	56	269	45.0542	59	92	48	294	705
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G096900.6.p	Potri.004G096900.6.p	P.trichocarpa v4.1	3.92e-4	25	245	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	35	254	50	269	44.669	61	94	50	294	701
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G096900.5.p	Potri.004G096900.5.p	P.trichocarpa v4.1	3.92e-4	25	245	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	35	254	50	269	44.669	61	94	50	294	701
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.010G120800.1.p	Potri.010G120800.1.p	P.trichocarpa v4.1	4.28e-4	25	232	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	43	261	48	254	44.669	58	90	38	294	752
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.013G011700.1.p	Potri.013G011700.1.p	P.trichocarpa v4.1	4.98e-4	24	192	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	223	23	199	43.1282	47	82	21	294	204
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G096675.1.p	Potri.004G096675.1.p	P.trichocarpa v4.1	5.33e-4	25	230	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	254	36	230	43.5134	57	92	49	294	247
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G030600.1.p	Caden.03G030600.1.p	C.dentata v1.1	1.15e-3	25	195	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	224	23	201	42.3578	49	85	24	294	205
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G027800.1.p	Caden.03G027800.1.p	C.dentata v1.1	1.27e-3	25	191	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	224	22	199	41.9726	47	77	18	294	203
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G021300.1.p	Potri.005G021300.1.p	P.trichocarpa v4.1	1.38e-3	24	210	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	223	24	199	41.9726	51	80	59	294	204
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G67000.1	AT1G67000.1	A.thaliana TAIR10	2.36e-3	37	71	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	203	273	425	487	42.3578	26	35	8	294	893
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G030600.1	Qurub.03G030600.1	Q.rubra v2.1	2.64e-3	24	192	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	224	30	207	41.2022	47	82	20	294	211
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G148200.1.p	Potri.009G148200.1.p	P.trichocarpa v4.1	2.88e-3	22	226	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	253	36	236	41.5874	50	91	36	294	276
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G073400.2.p	Glyma.19G073400.2.p	G.max Wm82.a4.v1	3.40e-3	23	253	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	280	38	254	41.2022	57	97	45	294	272
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G030500.1	Qurub.03G030500.1	Q.rubra v2.1	4.50e-3	24	192	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	224	30	207	40.4318	46	81	20	294	211
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G030500.1.p	Caden.03G030500.1.p	C.dentata v1.1	5.22e-3	24	196	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	35	224	26	207	40.4318	47	82	20	294	211
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G157600.1.p	Caden.01G157600.1.p	C.dentata v1.1	5.72e-3	39	67	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	95	31	97	40.817	26	36	8	294	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.12G198100.1.p	Glyma.12G198100.1.p	G.max Wm82.a4.v1	6.44e-3	36	67	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	434	499	41.2022	24	34	5	294	987
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G139900.1.p	Potri.003G139900.1.p	P.trichocarpa v4.1	6.96e-3	24	214	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	42	246	36	215	40.4318	52	79	43	294	386
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G222600.2	Qurub.11G222600.2	Q.rubra v2.1	8.22e-3	40	57	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	92	404	459	40.817	23	30	4	294	826
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G222600.1	Qurub.11G222600.1	Q.rubra v2.1	8.80e-3	40	57	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	92	404	459	40.817	23	30	4	294	1009
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G027900.1.p	Caden.03G027900.1.p	C.dentata v1.1	9.16e-3	24	191	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	224	30	207	39.6614	45	76	18	294	211
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G18390.1	AT1G18390.1	A.thaliana TAIR10	1.08e-2	31	75	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	218	289	199	272	40.4318	23	35	4	294	649
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G027900.1	Qurub.03G027900.1	Q.rubra v2.1	1.16e-2	24	191	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	224	30	207	39.2762	46	76	18	294	211
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G188900.1.p	Glyma.19G188900.1.p	G.max Wm82.a4.v1	1.35e-2	24	260	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	279	28	277	40.0466	62	106	27	294	628
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.08G137300.1	Qurub.08G137300.1	Q.rubra v2.1	1.41e-2	39	57	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	92	427	482	40.0466	22	27	4	294	988
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.019G119700.3.p	Potri.019G119700.3.p	P.trichocarpa v4.1	1.48e-2	32	65	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	454	518	40.0466	21	31	2	294	1035
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.06G140900.1.p	Caden.06G140900.1.p	C.dentata v1.1	1.61e-2	41	51	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	86	42	91	38.5058	21	25	4	294	179
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G188900.2.p	Glyma.19G188900.2.p	G.max Wm82.a4.v1	1.65e-2	24	260	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	279	44	293	39.6614	62	106	27	294	644
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.019G119600.4.p	Potri.019G119600.4.p	P.trichocarpa v4.1	2.01e-2	31	65	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	454	518	39.2762	20	32	2	294	744
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.019G119600.3.p	Potri.019G119600.3.p	P.trichocarpa v4.1	2.06e-2	31	65	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	454	518	39.6614	20	32	2	294	1041
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G125500.1.p	Potri.008G125500.1.p	P.trichocarpa v4.1	2.07e-2	36	72	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	102	38	107	39.2762	26	36	8	294	614
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G125500.2.p	Potri.008G125500.2.p	P.trichocarpa v4.1	2.09e-2	36	72	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	102	38	107	39.2762	26	36	8	294	613
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G095200.1.p	Glyma.07G095200.1.p	G.max Wm82.a4.v1	2.17e-2	22	245	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	265	32	246	39.2762	54	83	46	294	627
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.019G119900.5.p	Potri.019G119900.5.p	P.trichocarpa v4.1	2.24e-2	35	66	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	457	521	39.2762	23	33	4	294	1038
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.019G119900.7.p	Potri.019G119900.7.p	P.trichocarpa v4.1	2.26e-2	35	66	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	101	457	521	39.2762	23	33	4	294	1039
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G095200.3.p	Glyma.07G095200.3.p	G.max Wm82.a4.v1	2.41e-2	22	245	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	265	32	246	39.2762	54	83	46	294	616
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G135400.1	Qurub.04G135400.1	Q.rubra v2.1	2.87e-2	39	57	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	92	420	475	38.891	22	27	4	294	978
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G030700.1.p	Caden.03G030700.1.p	C.dentata v1.1	3.05e-2	27	59	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	97	22	80	37.7354	16	29	0	294	199
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.12G198100.2.p	Glyma.12G198100.2.p	G.max Wm82.a4.v1	3.22e-2	30	99	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	124	423	521	38.891	30	44	13	294	981
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G125000.1.p	Potri.007G125000.1.p	P.trichocarpa v4.1	3.41e-2	35	68	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	35	97	30	95	38.5058	24	33	7	294	650
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.06G141000.1.p	Caden.06G141000.1.p	C.dentata v1.1	3.41e-2	41	51	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	86	31	80	38.5058	21	26	4	294	549
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.12G198100.5.p	Glyma.12G198100.5.p	G.max Wm82.a4.v1	3.45e-2	30	99	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	124	423	521	38.891	30	44	13	294	971
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G125800.2.p	Potri.007G125800.2.p	P.trichocarpa v4.1	3.45e-2	28	113	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	37	138	33	144	38.5058	32	49	12	294	637
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G116900.6.p	Potri.017G116900.6.p	P.trichocarpa v4.1	3.68e-2	35	55	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	218	272	223	277	38.5058	19	29	0	294	666
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G116900.7.p	Potri.017G116900.7.p	P.trichocarpa v4.1	3.68e-2	35	55	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	218	272	223	277	38.5058	19	29	0	294	666
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G206600.1	Qurub.02G206600.1	Q.rubra v2.1	3.72e-2	23	264	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	278	42	273	38.5058	60	105	55	294	647
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G118100.3.p	Potri.017G118100.3.p	P.trichocarpa v4.1	4.77e-2	23	235	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	39	253	44	256	38.1206	55	99	42	294	714
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G059900.1.p	Potri.008G059900.1.p	P.trichocarpa v4.1	6.05e-2	23	239	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	263	30	240	37.7354	55	99	41	294	631
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.008G059900.2.p	Potri.008G059900.2.p	P.trichocarpa v4.1	6.49e-2	24	181	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	207	30	193	37.3502	44	75	28	294	288
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G076500.2.p	Potri.004G076500.2.p	P.trichocarpa v4.1	9.29e-2	25	236	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	38	253	42	246	37.3502	59	89	51	294	647
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21270.1	AT1G21270.1	A.thaliana TAIR10	9.45e-2	48	40	+/+	maker-445_pilon-augustus-gene-33.7-mRNA-1	35	71	29	68	37.3502	19	22	3	294	733
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G260600.1	Qurub.04G260600.1	Q.rubra v2.1	6.31e-124	94	183	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	1	183	1	183	365.155	172	174	0	189	627
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G009800.1.p	Caden.11G009800.1.p	C.dentata v1.1	1.02e-90	76	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	1	182	1	180	279.641	138	147	2	189	617
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G009000.1.p	Caden.11G009000.1.p	C.dentata v1.1	2.68e-86	73	192	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	1	182	1	191	268.855	140	150	11	189	640
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G260400.1	Qurub.04G260400.1	Q.rubra v2.1	2.16e-70	64	189	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	4	189	41	227	227.639	121	137	5	189	654
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044500.1	Qurub.09G044500.1	Q.rubra v2.1	6.21e-30	42	192	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	2	184	8	193	117.857	80	113	15	189	627
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G048900.1.p	Caden.12G048900.1.p	C.dentata v1.1	7.47e-30	40	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	175	117.472	73	110	10	189	606
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044500.2	Qurub.09G044500.2	Q.rubra v2.1	7.47e-30	42	192	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	2	184	8	193	117.472	80	113	15	189	616
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G018000.1.p	Potri.015G018000.1.p	P.trichocarpa v4.1	2.08e-29	43	160	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	30	184	27	180	116.316	68	91	11	189	614
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G056700.1.p	Caden.12G056700.1.p	C.dentata v1.1	5.61e-28	41	184	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	169	112.079	76	107	20	189	597
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G018200.1.p	Potri.015G018200.1.p	P.trichocarpa v4.1	6.68e-28	45	153	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	35	184	27	175	112.079	69	87	7	189	608
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G057100.1.p	Caden.12G057100.1.p	C.dentata v1.1	1.18e-27	40	189	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	189	1	174	111.309	76	107	20	189	598
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044200.1	Qurub.09G044200.1	Q.rubra v2.1	2.16e-27	40	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	173	110.538	72	108	12	189	585
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047800.1.p	Caden.12G047800.1.p	C.dentata v1.1	6.92e-27	44	162	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	32	186	24	180	108.997	72	94	12	189	611
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G046400.1	Qurub.12G046400.1	Q.rubra v2.1	1.02e-26	38	163	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	18	177	4	159	104.76	62	95	10	189	270
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G056900.1.p	Caden.12G056900.1.p	C.dentata v1.1	1.28e-26	40	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	175	108.227	72	108	10	189	606
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G080200.3.p	Potri.003G080200.3.p	P.trichocarpa v4.1	1.68e-26	35	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	1	180	14	187	103.99	64	96	10	189	252
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G049200.1.p	Caden.10G049200.1.p	C.dentata v1.1	2.27e-26	37	163	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	18	177	4	159	103.99	61	97	10	189	270
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G080200.1.p	Potri.003G080200.1.p	P.trichocarpa v4.1	2.31e-26	35	182	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	1	180	14	187	104.375	64	96	10	189	297
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G049100.2.p	Caden.12G049100.2.p	C.dentata v1.1	1.84e-24	39	190	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	188	1	174	102.064	74	107	23	189	577
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G049100.1.p	Caden.12G049100.1.p	C.dentata v1.1	2.47e-24	39	190	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	188	1	174	101.679	74	107	23	189	598
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.M188600.1	Qurub.M188600.1	Q.rubra v2.1	1.76e-23	38	152	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	185	13	161	95.1301	58	86	6	189	219
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G048500.1.p	Caden.12G048500.1.p	C.dentata v1.1	4.12e-23	40	162	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	32	184	24	181	98.2117	65	90	13	189	612
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G170300.1.p	Potri.002G170300.1.p	P.trichocarpa v4.1	5.01e-23	48	105	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	138	22	123	96.6709	50	66	6	189	374
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G255700.1.p	Glyma.19G255700.1.p	G.max Wm82.a4.v1	1.08e-22	36	174	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	14	184	7	169	95.9005	63	96	14	189	379
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G098200.1.p	Potri.014G098200.1.p	P.trichocarpa v4.1	1.97e-22	48	105	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	138	22	123	95.1301	50	64	6	189	372
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G035500.1.p	Potri.017G035500.1.p	P.trichocarpa v4.1	2.97e-22	35	178	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	13	183	11	176	95.9005	62	92	19	189	595
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G110300.1	Qurub.11G110300.1	Q.rubra v2.1	3.95e-22	36	167	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	9	169	3	161	93.9745	60	87	14	189	351
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G056200.1.p	Glyma.07G056200.1.p	G.max Wm82.a4.v1	6.94e-22	35	159	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	29	184	17	169	93.5893	56	92	9	189	373
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G154500.1.p	Potri.001G154500.1.p	P.trichocarpa v4.1	1.09e-21	34	151	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	34	183	21	163	91.6633	52	83	9	189	271
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G043500.1	Qurub.09G043500.1	Q.rubra v2.1	1.29e-21	38	152	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	35	184	25	173	92.8189	57	84	5	189	367
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G207100.2.p	Glyma.01G207100.2.p	G.max Wm82.a4.v1	1.96e-21	37	140	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	39	177	22	153	90.5077	52	79	9	189	243
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G157600.1.p	Caden.01G157600.1.p	C.dentata v1.1	3.22e-21	37	153	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	182	28	178	92.0485	56	82	9	189	393
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G043300.1	Qurub.09G043300.1	Q.rubra v2.1	3.31e-21	39	152	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	35	184	26	173	91.6633	59	84	6	189	367
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G090500.1.p	Caden.11G090500.1.p	C.dentata v1.1	3.81e-21	40	137	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	166	35	166	91.6633	55	79	12	189	389
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G211000.1.p	Caden.09G211000.1.p	C.dentata v1.1	5.65e-21	37	190	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	181	92.0485	71	100	20	189	613
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G002800.1.p	Potri.012G002800.1.p	P.trichocarpa v4.1	6.42e-21	41	162	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	30	186	17	172	92.0485	67	87	11	189	603
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G125600.1.p	Potri.007G125600.1.p	P.trichocarpa v4.1	1.47e-20	40	146	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	42	183	31	171	90.8929	59	81	9	189	599
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G157400.1	Qurub.02G157400.1	Q.rubra v2.1	1.51e-20	36	149	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	182	28	174	90.1225	54	79	5	189	378
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044500.3	Qurub.09G044500.3	Q.rubra v2.1	3.66e-20	38	191	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	2	184	8	167	89.7373	72	100	39	189	601
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G044500.4	Qurub.09G044500.4	Q.rubra v2.1	4.13e-20	38	191	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	2	184	8	167	89.7373	72	100	39	189	592
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G011500.2.p	Potri.012G011500.2.p	P.trichocarpa v4.1	5.63e-20	41	134	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	166	29	157	88.5817	55	76	9	189	379
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G211200.1.p	Caden.09G211200.1.p	C.dentata v1.1	1.86e-19	37	190	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	181	87.8113	70	99	20	189	613
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047200.1.p	Caden.12G047200.1.p	C.dentata v1.1	1.93e-19	38	184	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	6	184	1	172	87.8113	70	99	17	189	595
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.012G003500.1.p	Potri.012G003500.1.p	P.trichocarpa v4.1	2.42e-19	40	165	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	30	186	17	172	87.4261	66	85	17	189	605
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047100.1.p	Caden.12G047100.1.p	C.dentata v1.1	2.49e-19	41	124	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	158	57	177	86.6557	51	73	5	189	396
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G017800.1.p	Potri.015G017800.1.p	P.trichocarpa v4.1	2.68e-19	42	125	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	158	30	150	86.6557	52	70	7	189	379
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G047000.1.p	Caden.12G047000.1.p	C.dentata v1.1	3.79e-19	41	124	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	158	29	149	86.2705	51	70	5	189	369
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G179300.1	Qurub.04G179300.1	Q.rubra v2.1	6.82e-19	40	139	+/+	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	37	166	41	174	85.5001	55	78	14	189	397
