	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.16G091800.1.p	Glyma.16G091800.1.p	G.max Wm82.a4.v1	4.87e-63	47	224	+/+	augustus-353_pilon-processed-gene-14.64	86	297	16	237	214.542	106	153	14	437	511
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.16G091800.1.p	Glyma.16G091800.1.p	G.max Wm82.a2.v1	4.87e-63	47	224	+/+	augustus-353_pilon-processed-gene-14.64	86	297	16	237	214.542	106	153	14	437	511
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G116300.1	Qurub.09G116300.1	Q.rubra v2.1	2.31e-61	49	209	+/+	augustus-353_pilon-processed-gene-14.64	99	297	19	226	209.92	103	148	11	437	506
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G116300.2	Qurub.09G116300.2	Q.rubra v2.1	2.31e-61	49	209	+/+	augustus-353_pilon-processed-gene-14.64	99	297	19	226	209.92	103	148	11	437	506
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G138900.3.p	Potri.001G138900.3.p	P.trichocarpa v4.1	7.77e-61	46	229	+/+	augustus-353_pilon-processed-gene-14.64	82	297	19	244	208.764	105	152	16	437	511
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G025500.1.p	Caden.10G025500.1.p	C.dentata v1.1	2.00e-60	46	224	+/+	augustus-353_pilon-processed-gene-14.64	87	297	32	251	207.994	103	149	17	437	531
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G095000.2.p	Potri.003G095000.2.p	P.trichocarpa v4.1	3.00e-60	40	299	+/+	augustus-353_pilon-processed-gene-14.64	97	349	33	328	207.223	121	169	49	437	508
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G095000.1.p	Potri.003G095000.1.p	P.trichocarpa v4.1	3.00e-60	40	299	+/+	augustus-353_pilon-processed-gene-14.64	97	349	33	328	207.223	121	169	49	437	508
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G021100.1	Qurub.12G021100.1	Q.rubra v2.1	6.66e-60	46	225	+/+	augustus-353_pilon-processed-gene-14.64	86	297	34	254	206.838	103	149	17	437	534
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G164600.1	Qurub.07G164600.1	Q.rubra v2.1	6.08e-59	45	223	+/+	augustus-353_pilon-processed-gene-14.64	85	304	65	284	203.371	100	152	6	437	495
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G164600.2	Qurub.07G164600.2	Q.rubra v2.1	6.21e-59	45	221	+/+	augustus-353_pilon-processed-gene-14.64	87	304	43	260	201.83	100	152	6	437	440
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G015900.1.p	Glyma.01G015900.1.p	G.max Wm82.a4.v1	2.71e-58	47	214	+/+	augustus-353_pilon-processed-gene-14.64	101	297	21	228	201.445	101	141	23	437	491
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G015900.1.p	Glyma.01G015900.1.p	G.max Wm82.a2.v1	2.71e-58	47	214	+/+	augustus-353_pilon-processed-gene-14.64	101	297	21	228	201.445	101	141	23	437	491
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.09G206600.3.p	Glyma.09G206600.3.p	G.max Wm82.a4.v1	1.07e-57	47	214	+/+	augustus-353_pilon-processed-gene-14.64	101	297	21	228	199.904	100	141	23	437	491
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.09G206600.2.p	Glyma.09G206600.2.p	G.max Wm82.a4.v1	1.07e-57	47	214	+/+	augustus-353_pilon-processed-gene-14.64	101	297	21	228	199.904	100	141	23	437	491
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.09G206600.2.p	Glyma.09G206600.2.p	G.max Wm82.a2.v1	1.07e-57	47	214	+/+	augustus-353_pilon-processed-gene-14.64	101	297	21	228	199.904	100	141	23	437	491
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G053600.1.p	Caden.09G053600.1.p	C.dentata v1.1	1.28e-56	43	223	+/+	augustus-353_pilon-processed-gene-14.64	85	304	66	285	197.593	96	152	6	437	518
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G141400.1.p	Potri.014G141400.1.p	P.trichocarpa v4.1	1.31e-55	45	207	+/+	augustus-353_pilon-processed-gene-14.64	97	298	11	209	193.356	94	140	13	437	444
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.006G115700.3.p	Potri.006G115700.3.p	P.trichocarpa v4.1	5.08e-55	43	228	+/+	augustus-353_pilon-processed-gene-14.64	83	307	76	300	193.741	97	148	6	437	523
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G113800.2.p	Caden.12G113800.2.p	C.dentata v1.1	7.51e-55	48	209	+/+	augustus-353_pilon-processed-gene-14.64	99	297	19	226	192.586	100	146	11	437	506
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G113800.1.p	Caden.12G113800.1.p	C.dentata v1.1	7.51e-55	48	209	+/+	augustus-353_pilon-processed-gene-14.64	99	297	19	226	192.586	100	146	11	437	506
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G055100.1	Qurub.12G055100.1	Q.rubra v2.1	0	96	319	+/+	maker-345_pilon-snap-gene-67.1	11	329	1	319	639.417	306	312	0	329	320
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G059100.1.p	Caden.10G059100.1.p	C.dentata v1.1	0	95	259	+/+	maker-345_pilon-snap-gene-67.1	71	329	1	259	511.146	246	252	0	329	260
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G059100.2.p	Caden.10G059100.2.p	C.dentata v1.1	3.61e-165	95	235	+/+	maker-345_pilon-snap-gene-67.1	95	329	1	235	462.225	223	228	0	329	236
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G111900.2.p	Potri.003G111900.2.p	P.trichocarpa v4.1	1.10e-121	58	317	+/+	maker-345_pilon-snap-gene-67.1	11	327	1	304	354.755	183	223	13	329	305
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G121300.1.p	Potri.001G121300.1.p	P.trichocarpa v4.1	2.37e-120	58	327	+/+	maker-345_pilon-snap-gene-67.1	1	327	1	314	351.673	191	227	13	329	315
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G043500.1.p	Potri.002G043500.1.p	P.trichocarpa v4.1	7.47e-57	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	203	348	190.66	90	111	1	329	352
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G219500.1.p	Potri.005G219500.1.p	P.trichocarpa v4.1	1.38e-56	37	342	+/+	maker-345_pilon-snap-gene-67.1	19	320	4	344	189.889	128	184	41	329	348
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G141000.1.p	Glyma.02G141000.1.p	G.max Wm82.a4.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G141000.6.p	Glyma.02G141000.6.p	G.max Wm82.a2.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G141000.1.p	Glyma.02G141000.1.p	G.max Wm82.a2.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G141000.5.p	Glyma.02G141000.5.p	G.max Wm82.a2.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G141000.7.p	Glyma.02G141000.7.p	G.max Wm82.a2.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G141000.4.p	Glyma.02G141000.4.p	G.max Wm82.a2.v1	2.41e-56	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	207	352	189.119	90	109	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G210800.1.p	Caden.10G210800.1.p	C.dentata v1.1	1.16e-55	36	344	+/+	maker-345_pilon-snap-gene-67.1	19	320	4	347	187.578	123	181	42	329	351
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G211300.1	Qurub.12G211300.1	Q.rubra v2.1	2.34e-55	58	149	+/+	maker-345_pilon-snap-gene-67.1	174	320	194	342	186.422	87	111	2	329	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G032900.7.p	Glyma.10G032900.7.p	G.max Wm82.a4.v1	6.74e-55	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	244	389	186.422	90	108	1	329	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G032900.2.p	Glyma.10G032900.2.p	G.max Wm82.a2.v1	6.74e-55	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	244	389	186.422	90	108	1	329	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G032900.1.p	Glyma.10G032900.1.p	G.max Wm82.a2.v1	6.74e-55	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	244	389	186.422	90	108	1	329	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G032900.3.p	Glyma.10G032900.3.p	G.max Wm82.a2.v1	6.74e-55	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	244	389	186.422	90	108	1	329	393
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G032900.4.p	Glyma.10G032900.4.p	G.max Wm82.a2.v1	6.74e-55	61	147	+/+	maker-345_pilon-snap-gene-67.1	174	320	244	389	186.422	90	108	1	329	393
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G023600.1.p	Caden.01G023600.1.p	C.dentata v1.1	7.59e-54	37	315	+/+	maker-345_pilon-snap-gene-67.1	17	313	32	333	182.57	118	158	31	329	350
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.03G159700.1.p	Glyma.03G159700.1.p	G.max Wm82.a4.v1	2.39e-53	70	111	+/+	maker-345_pilon-snap-gene-67.1	208	318	223	333	181.03	78	91	0	329	342
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.03G159700.1.p	Glyma.03G159700.1.p	G.max Wm82.a2.v1	2.39e-53	70	111	+/+	maker-345_pilon-snap-gene-67.1	208	318	223	333	181.03	78	91	0	329	342
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.03G159700.2.p	Glyma.03G159700.2.p	G.max Wm82.a2.v1	2.39e-53	70	111	+/+	maker-345_pilon-snap-gene-67.1	208	318	223	333	181.03	78	91	0	329	342
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G055300.1.p	Potri.005G055300.1.p	P.trichocarpa v4.1	6.87e-53	59	147	+/+	maker-345_pilon-snap-gene-67.1	174	316	204	345	180.259	87	106	9	329	354
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.013G042600.1.p	Potri.013G042600.1.p	P.trichocarpa v4.1	1.44e-52	59	145	+/+	maker-345_pilon-snap-gene-67.1	174	316	205	346	179.489	85	106	5	329	355
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G189100.2.p	Glyma.01G189100.2.p	G.max Wm82.a4.v1	4.86e-51	66	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	318	174.481	80	95	0	329	321
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G189100.2.p	Glyma.01G189100.2.p	G.max Wm82.a2.v1	4.86e-51	66	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	318	174.481	80	95	0	329	321
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G189100.4.p	Glyma.01G189100.4.p	G.max Wm82.a4.v1	1.75e-50	66	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	232	352	174.096	80	95	0	329	355
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G047400.2.p	Potri.007G047400.2.p	P.trichocarpa v4.1	2.25e-50	71	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	212	319	173.326	77	89	0	329	335
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G239200.3.p	Glyma.17G239200.3.p	G.max Wm82.a4.v1	1.18e-49	63	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	196	316	171.014	76	93	0	329	319
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G123300.2.p	Potri.002G123300.2.p	P.trichocarpa v4.1	1.33e-49	60	137	+/+	maker-345_pilon-snap-gene-67.1	189	325	217	353	171.785	82	95	0	329	358
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G096500.2.p	Glyma.05G096500.2.p	G.max Wm82.a4.v1	1.49e-49	40	296	+/+	maker-345_pilon-snap-gene-67.1	51	326	72	331	171.014	117	156	56	329	334
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.06G074700.2	Qurub.06G074700.2	Q.rubra v2.1	1.76e-49	40	287	+/+	maker-345_pilon-snap-gene-67.1	52	326	8	270	169.088	116	164	36	329	273
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G168900.1.p	Glyma.17G168900.1.p	G.max Wm82.a4.v1	2.43e-49	66	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	210	330	170.629	80	95	0	329	333
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G168900.1.p	Glyma.17G168900.1.p	G.max Wm82.a2.v1	2.43e-49	66	121	+/+	maker-345_pilon-snap-gene-67.1	206	326	210	330	170.629	80	95	0	329	333
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G189100.1.p	Glyma.01G189100.1.p	G.max Wm82.a4.v1	2.75e-49	66	122	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	319	169.859	80	95	1	329	322
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G189100.1.p	Glyma.01G189100.1.p	G.max Wm82.a2.v1	2.75e-49	66	122	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	319	169.859	80	95	1	329	322
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.11G053100.1.p	Glyma.11G053100.1.p	G.max Wm82.a4.v1	3.26e-49	66	122	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	319	169.859	80	95	1	329	322
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.11G053100.1.p	Glyma.11G053100.1.p	G.max Wm82.a2.v1	3.26e-49	66	122	+/+	maker-345_pilon-snap-gene-67.1	206	326	198	319	169.859	80	95	1	329	322
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.02G187000.2.p	Caden.02G187000.2.p	C.dentata v1.1	4.47e-49	66	124	+/+	maker-345_pilon-snap-gene-67.1	203	326	214	337	169.859	82	96	0	329	340
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G189100.3.p	Glyma.01G189100.3.p	G.max Wm82.a4.v1	9.11e-49	66	122	+/+	maker-345_pilon-snap-gene-67.1	206	326	232	353	169.474	80	95	1	329	356
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G141400.1.p	Potri.005G141400.1.p	P.trichocarpa v4.1	1.05e-48	69	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	209	316	168.703	74	90	0	329	332
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G047400.1.p	Potri.007G047400.1.p	P.trichocarpa v4.1	1.32e-48	71	109	+/+	maker-345_pilon-snap-gene-67.1	206	313	212	320	168.703	77	89	1	329	336
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G024200.3.p	Potri.014G024200.3.p	P.trichocarpa v4.1	2.00e-48	64	120	+/+	maker-345_pilon-snap-gene-67.1	206	325	237	356	168.703	77	89	0	329	361
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G123300.1.p	Potri.002G123300.1.p	P.trichocarpa v4.1	7.34e-48	59	138	+/+	maker-345_pilon-snap-gene-67.1	189	325	217	354	167.162	82	95	1	329	359
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G096500.1.p	Glyma.05G096500.1.p	G.max Wm82.a4.v1	1.00e-47	39	297	+/+	maker-345_pilon-snap-gene-67.1	51	326	72	332	166.392	117	156	57	329	335
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G096500.1.p	Glyma.05G096500.1.p	G.max Wm82.a2.v1	1.00e-47	39	297	+/+	maker-345_pilon-snap-gene-67.1	51	326	72	332	166.392	117	156	57	329	335
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.06G074700.1	Qurub.06G074700.1	Q.rubra v2.1	1.21e-47	40	288	+/+	maker-345_pilon-snap-gene-67.1	52	326	8	271	164.466	116	164	37	329	274
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.02G187000.1.p	Caden.02G187000.1.p	C.dentata v1.1	2.41e-47	66	125	+/+	maker-345_pilon-snap-gene-67.1	203	326	214	338	165.622	82	96	1	329	341
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G141400.2.p	Potri.005G141400.2.p	P.trichocarpa v4.1	6.04e-47	68	109	+/+	maker-345_pilon-snap-gene-67.1	206	313	209	317	164.081	74	90	1	329	333
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.014G024200.2.p	Potri.014G024200.2.p	P.trichocarpa v4.1	1.09e-46	64	121	+/+	maker-345_pilon-snap-gene-67.1	206	325	237	357	164.466	77	89	1	329	362
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G023700.1	Qurub.02G023700.1	Q.rubra v2.1	7.19e-46	37	315	+/+	maker-345_pilon-snap-gene-67.1	17	313	32	333	161.77	116	156	31	329	350
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G076200.1.p	Glyma.04G076200.1.p	G.max Wm82.a4.v1	1.46e-44	36	306	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	285	157.147	110	158	48	329	307
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.018G008500.1.p	Potri.018G008500.1.p	P.trichocarpa v4.1	1.88e-44	34	330	+/+	maker-345_pilon-snap-gene-67.1	19	320	18	319	157.918	111	169	56	329	339
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G197500.2.p	Glyma.17G197500.2.p	G.max Wm82.a4.v1	4.66e-44	33	307	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	295	156.377	102	157	40	329	317
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G197500.2.p	Glyma.17G197500.2.p	G.max Wm82.a2.v1	4.66e-44	33	307	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	295	156.377	102	157	40	329	317
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G135400.1.p	Glyma.14G135400.1.p	G.max Wm82.a4.v1	5.34e-44	34	307	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	295	155.992	103	157	40	329	317
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.14G135400.1.p	Glyma.14G135400.1.p	G.max Wm82.a2.v1	5.34e-44	34	307	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	295	155.992	103	157	40	329	317
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.006G072400.1.p	Potri.006G072400.1.p	P.trichocarpa v4.1	1.97e-43	35	299	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	279	154.066	105	151	40	329	302
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G197500.1.p	Glyma.17G197500.1.p	G.max Wm82.a2.v1	2.72e-43	35	272	+/+	maker-345_pilon-snap-gene-67.1	52	313	57	308	154.451	96	148	30	329	330
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.04G076200.1.p	Glyma.04G076200.1.p	G.max Wm82.a2.v1	7.58e-43	37	293	+/+	maker-345_pilon-snap-gene-67.1	32	313	3	258	152.14	108	154	48	329	280
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G057100.1.p	Glyma.17G057100.1.p	G.max Wm82.a4.v1	1.04e-42	61	113	+/+	maker-345_pilon-snap-gene-67.1	206	315	193	301	152.91	69	90	7	329	321
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G057100.1.p	Glyma.17G057100.1.p	G.max Wm82.a2.v1	1.04e-42	61	113	+/+	maker-345_pilon-snap-gene-67.1	206	315	193	301	152.91	69	90	7	329	321
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G094300.1	Qurub.03G094300.1	Q.rubra v2.1	1.09e-42	35	318	+/+	maker-345_pilon-snap-gene-67.1	31	316	16	326	153.295	111	162	39	329	335
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G094300.2	Qurub.03G094300.2	Q.rubra v2.1	1.09e-42	35	318	+/+	maker-345_pilon-snap-gene-67.1	31	316	16	326	153.295	111	162	39	329	335
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G094300.3	Qurub.03G094300.3	Q.rubra v2.1	1.09e-42	35	318	+/+	maker-345_pilon-snap-gene-67.1	31	316	16	326	153.295	111	162	39	329	335
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.09G061900.1.p	Glyma.09G061900.1.p	G.max Wm82.a4.v1	1.84e-42	61	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	179	282	151.369	66	85	4	329	297
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.09G061900.1.p	Glyma.09G061900.1.p	G.max Wm82.a2.v1	1.84e-42	61	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	179	282	151.369	66	85	4	329	297
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G102000.1.p	Glyma.13G102000.1.p	G.max Wm82.a4.v1	5.12e-42	61	113	+/+	maker-345_pilon-snap-gene-67.1	206	315	197	305	150.984	69	90	7	329	325
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G102000.1.p	Glyma.13G102000.1.p	G.max Wm82.a2.v1	5.34e-42	61	113	+/+	maker-345_pilon-snap-gene-67.1	206	315	197	305	150.984	69	90	7	329	325
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G111400.1	Qurub.12G111400.1	Q.rubra v2.1	5.90e-42	63	112	+/+	maker-345_pilon-snap-gene-67.1	207	313	204	315	151.369	71	85	5	329	337
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G086300.1.p	Caden.03G086300.1.p	C.dentata v1.1	8.06e-42	41	236	+/+	maker-345_pilon-snap-gene-67.1	83	316	94	326	150.984	97	132	5	329	335
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G086300.2.p	Caden.03G086300.2.p	C.dentata v1.1	8.06e-42	41	236	+/+	maker-345_pilon-snap-gene-67.1	83	316	94	326	150.984	97	132	5	329	335
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G086300.3.p	Caden.03G086300.3.p	C.dentata v1.1	8.06e-42	41	236	+/+	maker-345_pilon-snap-gene-67.1	83	316	94	326	150.984	97	132	5	329	335
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.03G086300.4.p	Caden.03G086300.4.p	C.dentata v1.1	8.06e-42	41	236	+/+	maker-345_pilon-snap-gene-67.1	83	316	94	326	150.984	97	132	5	329	335
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G077400.1.p	Glyma.06G077400.1.p	G.max Wm82.a4.v1	9.57e-42	72	86	+/+	maker-345_pilon-snap-gene-67.1	228	313	198	283	149.828	62	75	0	329	301
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.06G077400.1.p	Glyma.06G077400.1.p	G.max Wm82.a2.v1	9.57e-42	72	86	+/+	maker-345_pilon-snap-gene-67.1	228	313	198	283	149.828	62	75	0	329	301
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G113700.1.p	Caden.10G113700.1.p	C.dentata v1.1	1.13e-40	73	86	+/+	maker-345_pilon-snap-gene-67.1	228	313	232	317	147.902	63	74	0	329	339
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.15G168200.1.p	Glyma.15G168200.1.p	G.max Wm82.a4.v1	2.70e-40	59	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	176	279	145.591	64	84	4	329	294
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.15G168200.1.p	Glyma.15G168200.1.p	G.max Wm82.a2.v1	2.70e-40	59	108	+/+	maker-345_pilon-snap-gene-67.1	206	313	176	279	145.591	64	84	4	329	294
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.018G139300.1.p	Potri.018G139300.1.p	P.trichocarpa v4.1	1.48e-39	35	299	+/+	maker-345_pilon-snap-gene-67.1	19	313	17	278	144.05	106	159	41	329	301
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G043500.2.p	Potri.002G043500.2.p	P.trichocarpa v4.1	1.77e-28	56	101	+/+	maker-345_pilon-snap-gene-67.1	176	276	205	304	115.161	57	71	1	329	326
